,Unnamed: 0,db_id,original_sql,template
0,0,job,SELECT * FROM cast_info ci WHERE ci.person_id=172968;,0
3818,3818,job,SELECT * FROM cast_info ci WHERE ci.person_id>668154;,0
3819,3819,job,"SELECT * FROM title t,cast_info ci,movie_info mi WHERE t.id=ci.movie_id AND t.id=mi.movie_id AND t.production_year=2008 AND ci.role_id=4 AND mi.info_type_id<15;",3
3820,3820,job,SELECT * FROM cast_info ci WHERE ci.person_id=2924878;,0
3821,3821,job,"SELECT * FROM title t,cast_info ci,movie_keyword mk WHERE t.id=ci.movie_id AND t.id=mk.movie_id AND t.kind_id=3 AND ci.person_id<1293203 AND ci.role_id=6;",3
3822,3822,job,"SELECT * FROM title t,movie_companies mc,cast_info ci WHERE t.id=mc.movie_id AND t.id=ci.movie_id AND t.production_year<2004 AND mc.company_id<74218;",4
3823,3823,job,"SELECT * FROM title t,cast_info ci WHERE t.id=ci.movie_id AND t.kind_id>1 AND ci.person_id>955712 AND ci.role_id<4;",2
3824,3824,job,SELECT * FROM movie_companies mc WHERE mc.company_id>1131;,6
3825,3825,job,"SELECT * FROM title t,cast_info ci,movie_keyword mk WHERE t.id=ci.movie_id AND t.id=mk.movie_id AND ci.person_id<2664312 AND mk.keyword_id<33730;",3
3826,3826,job,"SELECT * FROM title t,movie_companies mc,movie_keyword mk WHERE t.id=mc.movie_id AND t.id=mk.movie_id AND mc.company_id>11435 AND mc.company_type_id>1;",4
3827,3827,job,"SELECT * FROM title t,cast_info ci,movie_info_idx mi_idx WHERE t.id=ci.movie_id AND t.id=mi_idx.movie_id AND t.kind_id<7 AND t.production_year<1995 AND ci.person_id<560076 AND ci.role_id=1 AND mi_idx.info_type_id<100;",3
3828,3828,job,"SELECT * FROM title t,movie_companies mc,movie_info_idx mi_idx WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND t.production_year<1989 AND mi_idx.info_type_id=100;",4
3829,3829,job,SELECT * FROM movie_keyword mk WHERE mk.keyword_id=40855;,5
3830,3830,job,"SELECT * FROM title t,movie_companies mc,movie_info mi WHERE t.id=mc.movie_id AND t.id=mi.movie_id AND t.kind_id<4 AND t.production_year=2005;",4
3831,3831,job,SELECT * FROM movie_companies mc WHERE mc.company_id=23042 AND mc.company_type_id>1;,6
3832,3832,job,"SELECT * FROM title t,cast_info ci,movie_keyword mk WHERE t.id=ci.movie_id AND t.id=mk.movie_id AND t.kind_id>1 AND t.production_year=1984 AND ci.person_id>1315454 AND ci.role_id<11;",3
3833,3833,job,"SELECT * FROM title t,movie_keyword mk WHERE t.id=mk.movie_id AND t.production_year>1987 AND mk.keyword_id<24496;",7
3834,3834,job,"SELECT * FROM title t,movie_info mi,movie_keyword mk WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.kind_id>3 AND t.production_year>1974 AND mi.info_type_id<16;",8
3835,3835,job,"SELECT * FROM title t,movie_info mi,movie_info_idx mi_idx WHERE t.id=mi.movie_id AND t.id=mi_idx.movie_id AND t.kind_id<7 AND t.production_year>1996 AND mi.info_type_id=4;",8
3836,3836,job,"SELECT * FROM title t,cast_info ci,movie_keyword mk WHERE t.id=ci.movie_id AND t.id=mk.movie_id AND t.production_year=1999 AND mk.keyword_id>2163;",3
3837,3837,job,SELECT * FROM movie_companies mc WHERE mc.company_id<1350;,6
3838,3838,job,SELECT * FROM movie_companies mc WHERE mc.company_id<11339 AND mc.company_type_id>1;,6
3839,3839,job,"SELECT * FROM title t,cast_info ci,movie_keyword mk WHERE t.id=ci.movie_id AND t.id=mk.movie_id AND t.kind_id=2 AND t.production_year<2007 AND ci.person_id<247753 AND ci.role_id>1;",3
3840,3840,job,"SELECT * FROM title t,movie_companies mc WHERE t.id=mc.movie_id AND mc.company_id=19 AND mc.company_type_id<2;",4
3841,3841,job,"SELECT * FROM title t,movie_companies mc WHERE t.id=mc.movie_id AND t.production_year=1995 AND mc.company_id>83825 AND mc.company_type_id>1;",4
3842,3842,job,"SELECT * FROM title t,movie_info mi,movie_keyword mk WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND mk.keyword_id<2488;",8
3843,3843,job,"SELECT * FROM title t,cast_info ci,movie_info_idx mi_idx WHERE t.id=ci.movie_id AND t.id=mi_idx.movie_id AND t.kind_id<7 AND t.production_year=2001 AND ci.person_id<470347 AND ci.role_id>1 AND mi_idx.info_type_id=101;",3
3844,3844,job,"SELECT * FROM title t,movie_info mi,movie_keyword mk WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND mi.info_type_id=3 AND mk.keyword_id=24241;",8
3845,3845,job,"SELECT * FROM title t,cast_info ci WHERE t.id=ci.movie_id AND ci.person_id<2791608 AND ci.role_id<4;",2
3846,3846,job,SELECT * FROM movie_keyword mk WHERE mk.keyword_id<1071;,5
3847,3847,job,"SELECT * FROM title t,movie_companies mc,movie_info_idx mi_idx WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND t.production_year<2010 AND mi_idx.info_type_id=99;",4
3848,3848,job,"SELECT * FROM title t,movie_companies mc,cast_info ci WHERE t.id=mc.movie_id AND t.id=ci.movie_id AND t.kind_id>1 AND ci.person_id<2346137;",4
3849,3849,job,SELECT * FROM movie_keyword mk WHERE mk.keyword_id=23663;,5
3850,3850,job,"SELECT * FROM title t,cast_info ci,movie_info mi WHERE t.id=ci.movie_id AND t.id=mi.movie_id AND ci.person_id>540966 AND mi.info_type_id>18;",3
3851,3851,job,"SELECT * FROM title t,cast_info ci WHERE t.id=ci.movie_id AND t.kind_id=1 AND t.production_year>1915;",2
3852,3852,job,"SELECT * FROM title t,movie_companies mc,movie_keyword mk WHERE t.id=mc.movie_id AND t.id=mk.movie_id AND t.kind_id<7 AND mk.keyword_id<3384;",4
3853,3853,job,"SELECT * FROM title t,movie_companies mc,movie_keyword mk WHERE t.id=mc.movie_id AND t.id=mk.movie_id AND t.production_year<1994 AND mc.company_id>11141;",4
3854,3854,job,"SELECT * FROM title t,cast_info ci,movie_info mi WHERE t.id=ci.movie_id AND t.id=mi.movie_id AND ci.person_id>1571586 AND ci.role_id>4;",3
3855,3855,job,"SELECT * FROM title t,movie_info mi,movie_info_idx mi_idx WHERE t.id=mi.movie_id AND t.id=mi_idx.movie_id AND t.kind_id=7 AND t.production_year<2007 AND mi.info_type_id<107;",8
3856,3856,job,"SELECT * FROM title t,movie_companies mc,movie_info mi WHERE t.id=mc.movie_id AND t.id=mi.movie_id AND t.production_year<2009 AND mc.company_id<33083 AND mi.info_type_id<3;",4
3857,3857,job,SELECT * FROM movie_companies mc WHERE mc.company_id>448 AND mc.company_type_id=2;,6
3858,3858,job,SELECT * FROM cast_info ci WHERE ci.person_id=1159923;,0
3859,3859,job,SELECT * FROM movie_companies mc WHERE mc.company_id<115154;,6
3860,3860,job,"SELECT * FROM title t,movie_companies mc,movie_info mi WHERE t.id=mc.movie_id AND t.id=mi.movie_id AND t.kind_id<7 AND mc.company_id=1794;",4
3861,3861,job,"SELECT * FROM title t,movie_info_idx mi_idx,movie_keyword mk WHERE t.id=mi_idx.movie_id AND t.id=mk.movie_id AND t.kind_id=7 AND t.production_year>1999 AND mk.keyword_id>4609;",9
3862,3862,job,SELECT * FROM movie_companies mc WHERE mc.company_id>82215 AND mc.company_type_id=2;,6
3863,3863,job,"SELECT * FROM title t,cast_info ci WHERE t.id=ci.movie_id AND ci.person_id>1652779 AND ci.role_id=3;",2
3864,3864,job,"SELECT * FROM title t,movie_info_idx mi_idx,movie_keyword mk WHERE t.id=mi_idx.movie_id AND t.id=mk.movie_id AND t.production_year<2008 AND mi_idx.info_type_id>101;",9
3865,3865,job,"SELECT * FROM title t,movie_companies mc,cast_info ci WHERE t.id=mc.movie_id AND t.id=ci.movie_id AND mc.company_id=3982 AND mc.company_type_id>1 AND ci.person_id<402408;",4
3866,3866,job,"SELECT * FROM title t,movie_info mi,movie_keyword mk WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.kind_id<4 AND t.production_year>2008 AND mk.keyword_id>48982;",8
3867,3867,job,"SELECT * FROM title t,movie_companies mc,movie_info mi WHERE t.id=mc.movie_id AND t.id=mi.movie_id AND t.production_year=2009 AND mc.company_id>302;",4
3868,3868,job,SELECT * FROM cast_info ci WHERE ci.person_id<773052;,0
3869,3869,job,"SELECT * FROM title t,movie_companies mc,cast_info ci WHERE t.id=mc.movie_id AND t.id=ci.movie_id AND ci.person_id>961930 AND ci.role_id<9;",4
3870,3870,job,"SELECT * FROM title t,cast_info ci,movie_keyword mk WHERE t.id=ci.movie_id AND t.id=mk.movie_id AND t.kind_id<7 AND t.production_year<1980;",3
3871,3871,job,"SELECT * FROM title t,movie_companies mc,cast_info ci WHERE t.id=mc.movie_id AND t.id=ci.movie_id AND t.kind_id=1 AND ci.role_id=1;",4
3872,3872,job,"SELECT * FROM title t,movie_companies mc WHERE t.id=mc.movie_id AND t.kind_id<7 AND t.production_year<1953 AND mc.company_id<19 AND mc.company_type_id<2;",4
3873,3873,job,"SELECT * FROM title t,movie_companies mc,movie_keyword mk WHERE t.id=mc.movie_id AND t.id=mk.movie_id AND t.production_year<1904 AND mc.company_id>97694 AND mk.keyword_id<2109;",4
3874,3874,job,"SELECT * FROM title t,cast_info ci,movie_info mi WHERE t.id=ci.movie_id AND t.id=mi.movie_id AND t.production_year>1974 AND ci.person_id<394554 AND mi.info_type_id<3;",3
3875,3875,job,"SELECT * FROM title t,movie_info_idx mi_idx,movie_keyword mk WHERE t.id=mi_idx.movie_id AND t.id=mk.movie_id AND t.production_year<2008 AND mi_idx.info_type_id>101 AND mk.keyword_id>11764;",9
3876,3876,job,SELECT * FROM movie_companies mc WHERE mc.company_id>71609;,6
3877,3877,job,SELECT * FROM movie_companies mc WHERE mc.company_id=24248;,6
3878,3878,job,"SELECT * FROM title t,movie_info mi,movie_info_idx mi_idx WHERE t.id=mi.movie_id AND t.id=mi_idx.movie_id AND t.kind_id<3 AND t.production_year>2003 AND mi_idx.info_type_id=99;",8
3879,3879,job,SELECT * FROM movie_companies mc WHERE mc.company_id=2466;,6
3880,3880,job,"SELECT * FROM title t,cast_info ci,movie_keyword mk WHERE t.id=ci.movie_id AND t.id=mk.movie_id AND ci.role_id=3 AND mk.keyword_id<58638;",3
3881,3881,job,SELECT * FROM movie_keyword mk WHERE mk.keyword_id=7565;,5
3882,3882,job,"SELECT * FROM title t,movie_keyword mk WHERE t.id=mk.movie_id AND t.kind_id=1 AND mk.keyword_id=918;",7
3883,3883,job,"SELECT * FROM title t,movie_companies mc,movie_info_idx mi_idx WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND t.kind_id<7 AND t.production_year<2011 AND mc.company_id>15192 AND mc.company_type_id=1;",4
3884,3884,job,SELECT * FROM movie_keyword mk WHERE mk.keyword_id>82;,5
3885,3885,job,SELECT * FROM movie_keyword mk WHERE mk.keyword_id=8113;,5
3886,3886,job,SELECT * FROM movie_keyword mk WHERE mk.keyword_id>43763;,5
3887,3887,job,"SELECT * FROM title t,movie_info mi WHERE t.id=mi.movie_id AND t.production_year>1957 AND mi.info_type_id=16;",1
3888,3888,job,"SELECT * FROM title t,movie_keyword mk WHERE t.id=mk.movie_id AND t.kind_id=7 AND t.production_year>1948 AND mk.keyword_id>1584;",7
3889,3889,job,SELECT * FROM movie_companies mc WHERE mc.company_id<105790 AND mc.company_type_id>1;,6
3890,3890,job,SELECT * FROM movie_keyword mk WHERE mk.keyword_id=50942;,5
3891,3891,job,"SELECT * FROM title t,cast_info ci,movie_info_idx mi_idx WHERE t.id=ci.movie_id AND t.id=mi_idx.movie_id AND t.kind_id>2 AND t.production_year>2008 AND ci.person_id>1015120;",3
3892,3892,job,"SELECT * FROM title t,movie_companies mc,movie_info_idx mi_idx WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND t.kind_id>2 AND t.production_year=1996 AND mc.company_id<72363 AND mc.company_type_id<2;",4
3893,3893,job,SELECT * FROM movie_companies mc WHERE mc.company_id=252 AND mc.company_type_id=2;,6
3894,3894,job,"SELECT * FROM title t,movie_info mi WHERE t.id=mi.movie_id AND t.kind_id>1 AND t.production_year>2008 AND mi.info_type_id=2;",1
3895,3895,job,"SELECT * FROM title t,movie_info mi,movie_info_idx mi_idx WHERE t.id=mi.movie_id AND t.id=mi_idx.movie_id AND t.kind_id=1 AND t.production_year=2013 AND mi.info_type_id=7;",8
3896,3896,job,"SELECT * FROM title t,movie_info_idx mi_idx WHERE t.id=mi_idx.movie_id AND t.kind_id=7 AND t.production_year<2005 AND mi_idx.info_type_id>99;",9
3897,3897,job,"SELECT * FROM title t,cast_info ci,movie_info mi WHERE t.id=ci.movie_id AND t.id=mi.movie_id AND ci.person_id>3305375 AND ci.role_id=8;",3
3898,3898,job,"SELECT * FROM title t,cast_info ci WHERE t.id=ci.movie_id AND ci.person_id<2104596;",2
3899,3899,job,"SELECT * FROM title t,cast_info ci,movie_info_idx mi_idx WHERE t.id=ci.movie_id AND t.id=mi_idx.movie_id AND t.kind_id<7 AND ci.person_id=3268003 AND mi_idx.info_type_id<101;",3
3900,3900,job,SELECT * FROM cast_info ci WHERE ci.person_id<3311611;,0
3901,3901,job,"SELECT * FROM title t,movie_companies mc WHERE t.id=mc.movie_id AND t.kind_id=3 AND t.production_year>1981 AND mc.company_id=13630 AND mc.company_type_id=2;",4
3902,3902,job,"SELECT * FROM title t,movie_keyword mk WHERE t.id=mk.movie_id AND t.production_year=2001 AND mk.keyword_id<15267;",7
3903,3903,job,SELECT * FROM movie_keyword mk WHERE mk.keyword_id<27554;,5
3904,3904,job,"SELECT * FROM title t,cast_info ci,movie_keyword mk WHERE t.id=ci.movie_id AND t.id=mk.movie_id AND ci.role_id=4 AND mk.keyword_id>2488;",3
3905,3905,job,"SELECT * FROM title t,movie_info_idx mi_idx,movie_keyword mk WHERE t.id=mi_idx.movie_id AND t.id=mk.movie_id AND t.production_year>1991 AND mk.keyword_id=807;",9
3906,3906,job,"SELECT * FROM title t,cast_info ci WHERE t.id=ci.movie_id AND t.kind_id>1 AND t.production_year<1997 AND ci.role_id=1;",2
3907,3907,job,SELECT * FROM movie_companies mc WHERE mc.company_id=16708;,6
3908,3908,job,"SELECT * FROM title t,movie_info_idx mi_idx,movie_keyword mk WHERE t.id=mi_idx.movie_id AND t.id=mk.movie_id AND mi_idx.info_type_id=100 AND mk.keyword_id<5443;",9
3909,3909,job,"SELECT * FROM title t,cast_info ci,movie_keyword mk WHERE t.id=ci.movie_id AND t.id=mk.movie_id AND t.production_year>2003 AND ci.role_id>2;",3
3910,3910,job,"SELECT * FROM title t,movie_companies mc,cast_info ci WHERE t.id=mc.movie_id AND t.id=ci.movie_id AND t.production_year<2009;",4
3911,3911,job,SELECT * FROM movie_companies mc WHERE mc.company_id<72622 AND mc.company_type_id<2;,6
3912,3912,job,"SELECT * FROM title t,cast_info ci,movie_keyword mk WHERE t.id=ci.movie_id AND t.id=mk.movie_id AND t.kind_id<3 AND t.production_year<2008 AND ci.person_id<606672 AND ci.role_id=1 AND mk.keyword_id<186;",3
3913,3913,job,"SELECT * FROM title t,cast_info ci,movie_info mi WHERE t.id=ci.movie_id AND t.id=mi.movie_id AND t.production_year=2009 AND ci.role_id=3;",3
3914,3914,job,SELECT * FROM title t WHERE t.kind_id>1 AND t.production_year>1995;,10
3915,3915,job,"SELECT * FROM title t,movie_keyword mk WHERE t.id=mk.movie_id AND mk.keyword_id>11541;",7
3916,3916,job,"SELECT * FROM title t,cast_info ci,movie_keyword mk WHERE t.id=ci.movie_id AND t.id=mk.movie_id AND t.production_year=2005 AND ci.role_id=2 AND mk.keyword_id=20032;",3
3917,3917,job,"SELECT * FROM title t,movie_info mi WHERE t.id=mi.movie_id AND t.production_year<1969;",1
3918,3918,job,"SELECT * FROM title t,movie_keyword mk WHERE t.id=mk.movie_id AND t.production_year=1994 AND mk.keyword_id<4888;",7
3919,3919,job,"SELECT * FROM title t,movie_companies mc,movie_info_idx mi_idx WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND t.production_year<1979 AND mi_idx.info_type_id>100;",4
3920,3920,job,"SELECT * FROM title t,movie_companies mc,cast_info ci WHERE t.id=mc.movie_id AND t.id=ci.movie_id AND mc.company_type_id=1 AND ci.person_id>1688096 AND ci.role_id>10;",4
3921,3921,job,"SELECT * FROM title t,movie_info_idx mi_idx WHERE t.id=mi_idx.movie_id AND t.kind_id>1 AND t.production_year>2005 AND mi_idx.info_type_id=99;",9
3922,3922,job,"SELECT * FROM title t,movie_companies mc WHERE t.id=mc.movie_id AND mc.company_id=11856 AND mc.company_type_id=1;",4
3923,3923,job,"SELECT * FROM title t,movie_info_idx mi_idx,movie_keyword mk WHERE t.id=mi_idx.movie_id AND t.id=mk.movie_id AND t.kind_id=7 AND mk.keyword_id>12938;",9
3924,3924,job,"SELECT * FROM title t,movie_info_idx mi_idx WHERE t.id=mi_idx.movie_id AND t.kind_id=7 AND t.production_year<1993 AND mi_idx.info_type_id>99;",9
3925,3925,job,SELECT * FROM movie_companies mc WHERE mc.company_id<5691 AND mc.company_type_id=2;,6
3926,3926,job,"SELECT * FROM title t,cast_info ci,movie_info_idx mi_idx WHERE t.id=ci.movie_id AND t.id=mi_idx.movie_id AND ci.person_id>2059297 AND ci.role_id<10 AND mi_idx.info_type_id>101;",3
3927,3927,job,"SELECT * FROM title t,movie_info_idx mi_idx,movie_keyword mk WHERE t.id=mi_idx.movie_id AND t.id=mk.movie_id AND t.kind_id<7 AND t.production_year=2009 AND mi_idx.info_type_id>100 AND mk.keyword_id>2551;",9
3928,3928,job,"SELECT * FROM title t,movie_info_idx mi_idx WHERE t.id=mi_idx.movie_id AND t.kind_id=1 AND t.production_year=2013;",9
3929,3929,job,SELECT * FROM movie_companies mc WHERE mc.company_id<23037 AND mc.company_type_id=2;,6
3930,3930,job,"SELECT * FROM title t,cast_info ci,movie_info mi WHERE t.id=ci.movie_id AND t.id=mi.movie_id AND t.kind_id=7 AND t.production_year<1966;",3
3931,3931,job,"SELECT * FROM title t,movie_info mi WHERE t.id=mi.movie_id AND t.production_year<2006 AND mi.info_type_id=7;",1
3932,3932,job,"SELECT * FROM title t,cast_info ci WHERE t.id=ci.movie_id AND ci.person_id>1499054 AND ci.role_id<3;",2
3933,3933,job,"SELECT * FROM title t,movie_keyword mk WHERE t.id=mk.movie_id AND t.production_year<1985 AND mk.keyword_id=3987;",7
3934,3934,job,"SELECT * FROM title t,movie_companies mc,movie_keyword mk WHERE t.id=mc.movie_id AND t.id=mk.movie_id AND t.kind_id=3 AND t.production_year>1960;",4
3935,3935,job,"SELECT * FROM title t,movie_companies mc WHERE t.id=mc.movie_id AND t.kind_id<7 AND t.production_year<1999 AND mc.company_type_id<2;",4
3936,3936,job,SELECT * FROM movie_companies mc WHERE mc.company_id>96797;,6
3937,3937,job,"SELECT * FROM title t,cast_info ci,movie_info mi WHERE t.id=ci.movie_id AND t.id=mi.movie_id AND t.production_year<2012 AND mi.info_type_id=8;",3
3938,3938,job,"SELECT * FROM title t,movie_info mi,movie_keyword mk WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND mk.keyword_id>2346;",8
3939,3939,job,"SELECT * FROM title t,movie_companies mc,movie_keyword mk WHERE t.id=mc.movie_id AND t.id=mk.movie_id AND t.kind_id=7 AND t.production_year<2009 AND mc.company_type_id=1 AND mk.keyword_id<1759;",4
3940,3940,job,SELECT * FROM cast_info ci WHERE ci.person_id<3692156 AND ci.role_id=3;,0
3941,3941,job,SELECT * FROM movie_keyword mk WHERE mk.keyword_id=34309;,5
3942,3942,job,"SELECT * FROM title t,movie_companies mc,movie_keyword mk WHERE t.id=mc.movie_id AND t.id=mk.movie_id AND mc.company_id=2561;",4
3943,3943,job,SELECT * FROM cast_info ci WHERE ci.person_id>2541955 AND ci.role_id=4;,0
3944,3944,job,"SELECT * FROM title t,movie_keyword mk WHERE t.id=mk.movie_id AND mk.keyword_id=245;",7
3945,3945,job,"SELECT * FROM title t,cast_info ci,movie_info_idx mi_idx WHERE t.id=ci.movie_id AND t.id=mi_idx.movie_id AND t.kind_id=7 AND t.production_year>2011 AND mi_idx.info_type_id<101;",3
3946,3946,job,SELECT * FROM movie_keyword mk WHERE mk.keyword_id>4469;,5
3947,3947,job,"SELECT * FROM title t,movie_info_idx mi_idx,movie_keyword mk WHERE t.id=mi_idx.movie_id AND t.id=mk.movie_id AND t.production_year>2004 AND mk.keyword_id<395;",9
3948,3948,job,"SELECT * FROM title t,cast_info ci WHERE t.id=ci.movie_id AND ci.person_id<1450361;",2
3949,3949,job,SELECT * FROM cast_info ci WHERE ci.person_id=966218 AND ci.role_id>8;,0
3950,3950,job,"SELECT * FROM title t,cast_info ci,movie_info mi WHERE t.id=ci.movie_id AND t.id=mi.movie_id AND t.kind_id=7 AND t.production_year>0 AND mi.info_type_id>6;",3
3951,3951,job,"SELECT * FROM title t,movie_info mi,movie_keyword mk WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND mi.info_type_id>7 AND mk.keyword_id>5208;",8
3952,3952,job,"SELECT * FROM title t,cast_info ci,movie_keyword mk WHERE t.id=ci.movie_id AND t.id=mk.movie_id AND t.kind_id=7 AND t.production_year<1994 AND mk.keyword_id>2238;",3
3953,3953,job,"SELECT * FROM title t,cast_info ci WHERE t.id=ci.movie_id AND t.kind_id<7 AND t.production_year>1972 AND ci.person_id<1030799 AND ci.role_id>1;",2
3954,3954,job,SELECT * FROM title t WHERE t.kind_id=2 AND t.production_year>2004;,10
3955,3955,job,"SELECT * FROM title t,movie_info_idx mi_idx,movie_keyword mk WHERE t.id=mi_idx.movie_id AND t.id=mk.movie_id AND mk.keyword_id=449;",9
3956,3956,job,"SELECT * FROM title t,movie_info mi,movie_keyword mk WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.kind_id<7 AND t.production_year=2009 AND mi.info_type_id>6;",8
3957,3957,job,SELECT * FROM movie_keyword mk WHERE mk.keyword_id>6271;,5
3958,3958,job,"SELECT * FROM title t,movie_info mi,movie_keyword mk WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.kind_id=1 AND t.production_year=1999 AND mi.info_type_id<3;",8
3959,3959,job,"SELECT * FROM title t,movie_companies mc,cast_info ci WHERE t.id=mc.movie_id AND t.id=ci.movie_id AND t.kind_id<2 AND mc.company_id>67 AND ci.role_id>1;",4
